caregiver_id,shift_id,shift_start,shift_end,status,offered,applied,assigned,cancelled,declined,rejected,unapplied,cancelled_reason,invitation_notes,unavailability,read,last_invited,num_invites_sent
740861,132695887,30:00.0,30:00.0,assigned,41:21.7,NULL,41:21.7,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
1006942,132786656,30:00.0,30:00.0,assigned,32:15.0,NULL,32:15.0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
1166383,132323775,30:00.0,30:00.0,assigned,33:36.0,NULL,33:36.0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
1173355,131943373,30:00.0,30:00.0,assigned,41:22.7,NULL,41:22.7,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
1174712,133085114,30:00.0,30:00.0,assigned,23:12.0,NULL,23:12.0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
736631,133266554,30:00.0,45:00.0,assigned,59:11.0,NULL,59:11.0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
37546,133238380,30:00.0,00:00.0,assigned,21:31.0,NULL,21:31.0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
37731,132764579,30:00.0,00:00.0,assigned,46:30.0,NULL,46:30.0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
416510,132535865,30:00.0,00:00.0,assigned,05:40.0,NULL,05:40.0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
740261,133279526,30:00.0,00:00.0,assigned,08:12.0,NULL,08:12.0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
756145,133926323,30:00.0,00:00.0,assigned,31:10.0,NULL,31:10.0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
516486,133336420,30:00.0,30:00.0,assigned,50:12.0,NULL,50:12.0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
708507,133306807,30:00.0,30:00.0,assigned,08:11.0,NULL,08:11.0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
814714,132419064,30:00.0,30:00.0,assigned,35:11.0,NULL,35:11.0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
840341,133335620,30:00.0,30:00.0,assigned,50:12.0,NULL,50:12.0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
1143800,132995049,30:00.0,30:00.0,assigned,52:53.3,NULL,52:53.3,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
1144266,132995559,30:00.0,30:00.0,assigned,54:10.7,NULL,54:10.7,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
1148041,132956427,30:00.0,30:00.0,assigned,52:24.5,NULL,52:24.5,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
1155652,134497026,30:00.0,30:00.0,assigned,24:20.2,NULL,24:20.2,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
1157495,132903630,30:00.0,30:00.0,assigned,01:56.4,NULL,01:56.4,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
1174096,133930971,30:00.0,30:00.0,assigned,29:11.0,NULL,29:11.0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
484588,131448682,30:00.0,00:00.0,assigned,08:10.0,NULL,08:10.0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
526881,133332373,30:00.0,30:00.0,assigned,44:12.0,NULL,44:12.0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
545034,132784090,30:00.0,30:00.0,assigned,23:10.0,NULL,23:10.0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
800346,132197693,30:00.0,30:00.0,assigned,21:12.6,NULL,21:12.6,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
816550,132598133,30:00.0,30:00.0,assigned,42:37.1,NULL,42:37.1,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
1144850,132216421,30:00.0,30:00.0,assigned,46:28.6,NULL,46:28.6,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
1144988,132316297,30:00.0,30:00.0,assigned,11:25.5,NULL,11:25.5,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
255078,132689991,30:00.0,00:00.0,assigned,15:19.2,NULL,15:19.2,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
607988,133342223,30:00.0,00:00.0,assigned,59:12.0,NULL,59:12.0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
800545,132195999,30:00.0,00:00.0,assigned,18:48.0,NULL,18:48.0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
1105706,132201620,30:00.0,00:00.0,assigned,24:45.0,NULL,24:45.0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
1146316,133062688,30:00.0,00:00.0,assigned,50:04.6,NULL,50:04.6,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
1146824,133062688,30:00.0,00:00.0,rejected,NULL,37:16.8,NULL,NULL,NULL,50:04.6,NULL,NULL,NULL,0,NULL,NULL,NULL
321864,132581958,30:00.0,30:00.0,assigned,02:54.5,NULL,02:54.5,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
739329,132663854,30:00.0,30:00.0,assigned,37:41.2,NULL,37:41.2,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
1105233,133336351,30:00.0,30:00.0,assigned,50:12.0,NULL,50:12.0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
1150038,132589380,30:00.0,30:00.0,assigned,16:48.9,NULL,16:48.9,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
652475,132418684,30:00.0,45:00.0,assigned,35:11.0,NULL,35:11.0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
669700,132566790,30:00.0,30:00.0,assigned,44:03.8,NULL,44:03.8,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
793186,132734804,30:00.0,00:00.0,cancelled,37:46.8,NULL,37:46.8,38:02.5,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
794852,132734804,30:00.0,00:00.0,assigned,38:02.5,NULL,38:02.5,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
246123,128961310,30:00.0,30:00.0,assigned,10:58.0,NULL,10:58.0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
260476,132401387,30:00.0,30:00.0,unapplied,04:05.0,NULL,04:05.0,29:07.5,NULL,NULL,59:09.4,NULL,NULL,0,NULL,NULL,NULL
261170,132401387,30:00.0,30:00.0,unapplied,44:05.0,NULL,44:05.0,39:07.4,NULL,NULL,29:07.5,NULL,NULL,0,NULL,NULL,NULL
264330,132484779,30:00.0,30:00.0,cancelled,09:02.5,NULL,09:02.5,15:32.5,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
281069,133267241,30:00.0,30:00.0,assigned,02:10.0,NULL,02:10.0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
306664,132858439,30:00.0,30:00.0,assigned,18:42.1,NULL,18:42.1,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
375450,132393002,30:00.0,30:00.0,assigned,27:22.6,NULL,27:22.6,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
499908,132484779,30:00.0,30:00.0,assigned,15:32.5,NULL,15:32.5,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
574965,132565339,30:00.0,30:00.0,assigned,40:54.7,NULL,40:54.7,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
587904,132479753,30:00.0,30:00.0,assigned,03:10.7,NULL,03:10.7,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
598287,132577295,30:00.0,30:00.0,assigned,55:56.7,NULL,55:56.7,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
603540,132601543,30:00.0,30:00.0,cancelled,52:42.6,NULL,52:42.6,06:56.6,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
626557,132571440,30:00.0,30:00.0,assigned,48:00.6,NULL,48:00.6,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
639976,132401387,30:00.0,30:00.0,cancelled,24:05.0,NULL,24:05.0,59:09.4,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
662074,132576413,30:00.0,30:00.0,assigned,55:01.0,NULL,55:01.0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
698954,132517868,30:00.0,30:00.0,assigned,51:05.7,NULL,51:05.7,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
747561,132356614,30:00.0,30:00.0,assigned,55:20.7,NULL,55:20.7,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
761855,132598251,30:00.0,30:00.0,assigned,42:52.6,NULL,42:52.6,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
763275,132377204,30:00.0,30:00.0,assigned,09:53.9,NULL,09:53.9,NULL,NULL,NULL,NULL,NULL,NULL,0,10:20.4,NULL,NULL
772379,132401387,30:00.0,30:00.0,assigned,39:05.0,NULL,39:05.0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
801034,132605508,30:00.0,30:00.0,assigned,54:57.9,NULL,54:57.9,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
801940,132601543,30:00.0,30:00.0,assigned,32:07.7,NULL,32:07.7,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
803545,132601543,30:00.0,30:00.0,rejected,NULL,12:59.9,NULL,NULL,NULL,32:07.7,NULL,NULL,NULL,0,NULL,NULL,NULL
811830,132536257,30:00.0,30:00.0,assigned,06:39.6,NULL,06:39.6,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
813126,132377204,30:00.0,30:00.0,cancelled,27:44.9,NULL,27:44.9,09:53.9,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
826555,132505051,30:00.0,30:00.0,assigned,33:30.7,NULL,33:30.7,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
1113557,132668518,30:00.0,30:00.0,assigned,00:05.9,NULL,00:05.9,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
492007,133277031,30:00.0,00:00.0,assigned,50:10.0,NULL,50:10.0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
492042,133277035,30:00.0,00:00.0,assigned,50:10.0,NULL,50:10.0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
492181,133277038,30:00.0,00:00.0,assigned,50:10.0,NULL,50:10.0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
507208,133277454,30:00.0,00:00.0,assigned,50:10.0,NULL,50:10.0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
555213,132313222,30:00.0,00:00.0,assigned,05:59.4,NULL,05:59.4,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
565661,132329148,30:00.0,00:00.0,assigned,37:55.1,NULL,37:55.1,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
601624,132580383,30:00.0,00:00.0,assigned,01:15.1,NULL,01:15.1,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
603940,132614528,30:00.0,00:00.0,assigned,59:06.1,NULL,59:06.1,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
622886,133278943,30:00.0,00:00.0,assigned,53:10.0,NULL,53:10.0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
709880,133277444,30:00.0,00:00.0,assigned,50:10.0,NULL,50:10.0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
725076,132358460,30:00.0,00:00.0,assigned,15:44.7,NULL,15:44.7,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
783045,132313222,30:00.0,00:00.0,cancelled,33:20.1,NULL,33:20.1,05:59.4,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
799767,133277450,30:00.0,00:00.0,assigned,50:10.0,NULL,50:10.0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
816352,133277448,30:00.0,00:00.0,assigned,50:10.0,NULL,50:10.0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
816384,133278261,30:00.0,00:00.0,assigned,50:10.0,NULL,50:10.0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
824681,133278260,30:00.0,00:00.0,assigned,50:10.0,NULL,50:10.0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
1115000,133277456,30:00.0,00:00.0,assigned,50:10.0,NULL,50:10.0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
300862,132303525,30:00.0,30:00.0,assigned,29:17.1,NULL,29:17.1,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
266235,132680233,30:00.0,00:00.0,assigned,29:40.3,NULL,29:40.3,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
602589,132827306,30:00.0,00:00.0,assigned,12:50.6,NULL,12:50.6,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
268186,132819889,30:00.0,30:00.0,assigned,28:01.6,NULL,28:01.6,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
669429,132557135,30:00.0,30:00.0,assigned,25:41.5,NULL,25:41.5,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
1087206,131486245,35:00.0,35:00.0,cancelled,56:10.0,NULL,56:10.0,44:12.0,NULL,NULL,NULL,NULL,NULL,0,24:07.2,NULL,NULL
1138600,131486245,35:00.0,35:00.0,assigned,44:12.0,NULL,44:12.0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
708605,133926362,36:17.2,06:17.2,assigned,06:27.0,NULL,06:27.0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
720472,133677297,40:00.0,00:00.0,assigned,14:10.0,NULL,14:10.0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
516914,132793561,40:00.0,00:00.0,assigned,23:10.0,NULL,23:10.0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
516455,133337783,45:00.0,00:00.0,assigned,53:12.0,NULL,53:12.0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
627790,131981306,45:00.0,15:00.0,assigned,46:47.0,NULL,46:47.0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
218951,131980989,45:00.0,30:00.0,assigned,46:47.0,NULL,46:47.0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
598905,134363551,45:00.0,30:00.0,assigned,52:09.5,NULL,52:09.5,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
799607,132794351,45:00.0,30:00.0,assigned,26:11.0,NULL,26:11.0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
757551,133280408,45:00.0,15:00.0,assigned,11:12.0,NULL,11:12.0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
516581,133339460,45:00.0,00:00.0,assigned,56:12.0,NULL,56:12.0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
567599,132784740,45:00.0,00:00.0,assigned,26:11.0,NULL,26:11.0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
785638,133936060,45:00.0,00:00.0,assigned,47:13.0,NULL,47:13.0,NULL,NULL,NULL,NULL,NULL,NULL,0,31:36.8,NULL,NULL
1144130,132221897,45:00.0,45:00.0,assigned,52:40.8,NULL,52:40.8,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
262086,132964062,45:00.0,00:00.0,cancelled,56:10.0,NULL,56:10.0,51:10.0,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
302591,132964062,45:00.0,00:00.0,assigned,51:10.0,NULL,51:10.0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
840903,132281504,45:00.0,45:00.0,assigned,35:36.2,NULL,35:36.2,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
725721,132358511,45:00.0,15:00.0,assigned,15:49.9,NULL,15:49.9,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
62143,133928539,45:00.0,45:00.0,assigned,54:02.6,NULL,54:02.6,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
618116,132304868,45:00.0,45:00.0,rejected,NULL,24:34.6,NULL,NULL,NULL,43:50.1,NULL,NULL,NULL,0,NULL,NULL,NULL
